PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,Max_Capacity,OUT_MT,OUT_RATE_%,IN_MT,IN_MT_PER_MONTH,UNRESTRICTED_STOCK,PREDCITED_OUTBOUND_NEXT_MONTH,PREDCITED_TOTAL_OUTBOUND_NEXT_MONTH,NEXT_MONTH_STOCK,OVER_SUPPLY,IS_OVER_SUPPLY,WAREHOUSE_OVERFLOW,DESERVED_SPACE_RATIO,DESERVED_STOCK_MT,OVER_DESERVED,RISK_OVERFLOW
CHINA-WAREHOUSE,MAT-0351,['7840A'],70000.0,350.10999999999996,0.5001571428571429,178.75,16.25,5.475,0.0,21800.0,21.725,16.25,True,True,0.0,0.0,21.725,True
CHINA-WAREHOUSE,MAT-0352,"['2836G1716QDA', '8918G7063QAC']",70000.0,10.08,0.0144,0.0,0.0,11.6,0.48733845684162974,21800.0,11.6,-0.48733845684162974,False,True,2.2354975084478428e-05,1.56484825591349,10.035151744086509,True
CHINA-WAREHOUSE,MAT-0353,['S7373A'],70000.0,1037.64,1.4823428571428572,569.25,51.75,9.35,36.30494637431021,21800.0,61.1,15.445053625689788,True,True,0.0016653645125830373,116.57551588081262,-55.475515880812615,False
CHINA-WAREHOUSE,MAT-0354,"['M2334B', 'M8494A', 'M6690A', 'M3382A', 'M5109A', 'M1309B', 'M3346A', 'M6501B', 'M8363A', 'M5859A', 'M5538B', 'M6051A', 'M7706B', 'M6883B', 'M6402A', 'M4689A', 'M3828A', 'M6920B', 'M1942C', 'M4880A', 'M4513B', 'M4943A', 'M7168A', 'M8545B', 'M4018A', 'M1773B', 'M5671B', 'M1714A', 'M7058B', 'M5862A', 'M4453B', 'M1686B']",70000.0,1238.06,1.7686571428571427,2274.25,206.75,1032.025,312.64711059051035,21800.0,1238.775,-105.89711059051035,False,True,0.014341610577546347,1003.9127404282443,234.86225957175577,True
CHINA-WAREHOUSE,MAT-0356,"['M9805C', 'M8830A', 'M9399A', 'M4631A', 'M1542B', 'M7319B', 'M3317A', 'M3449A', 'M2221A', 'M8348C', 'M5295A', 'M6506B', 'M3012B', 'M4494B', 'M7791B']",70000.0,1326.72,1.8953142857142855,1735.25,157.75,439.325,144.2931284773133,21800.0,597.075,13.456871522686697,True,True,0.006618950847583179,463.32655933082253,133.7484406691775,True
CHINA-WAREHOUSE,MAT-0357,['1913'],70000.0,68.47,0.09781428571428571,0.0,0.0,14.325,7.027706426685753,21800.0,14.325,-7.027706426685753,False,True,0.0003223718544351263,22.56602981045884,-8.24102981045884,False
CHINA-WAREHOUSE,MAT-0358,"['V1874A', 'V8564A']",70000.0,1.8599999999999999,0.002657142857142857,27.0,2.4545454545454546,0.0,0.0,21800.0,2.4545454545454546,2.4545454545454546,True,True,0.0,0.0,2.4545454545454546,True
CHINA-WAREHOUSE,MAT-0362,[],70000.0,153.4,0.21914285714285717,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0363,[],70000.0,148.47,0.2121,198.0,18.0,0.0,0.0,21800.0,18.0,18.0,True,True,0.0,0.0,18.0,True
CHINA-WAREHOUSE,MAT-0367,['M9901B'],70000.0,0.5,0.0007142857142857143,24.75,2.25,24.25,0.0,21800.0,26.5,2.25,True,True,0.0,0.0,26.5,True
CHINA-WAREHOUSE,MAT-0368,"['5505L6112PAC', '5366E5775PAA']",70000.0,5.5,0.007857142857142856,88.0,8.0,2.75,0.0,21800.0,10.75,8.0,True,True,0.0,0.0,10.75,True
CHINA-WAREHOUSE,MAT-0373,['M1668A'],70000.0,12.290000000000001,0.017557142857142858,16.5,1.5,8.15,0.0,21800.0,9.65,1.5,True,True,0.0,0.0,9.65,True
CHINA-WAREHOUSE,MAT-0374,[],70000.0,320.1,0.45728571428571435,345.27500000000003,31.388636363636365,0.0,39.894880021642365,21800.0,31.388636363636365,-8.506243658006,False,True,0.0018300403679652462,128.10282575756725,-96.71418939393088,False
CHINA-WAREHOUSE,MAT-0375,"['P9558A', 'P9373A', 'P2030A', 'P8784A', 'P1371A', 'P9091A', 'P2167A', 'P2034A', 'P2277A', 'P5803A', 'P6671A', 'P2261A']",70000.0,653.4599999999999,0.9335142857142856,623.4,56.67272727272727,45.65,127.28656080394995,21800.0,102.32272727272726,-70.61383353122268,False,True,0.005838833064401374,408.71831450809617,-306.3955872353689,False
CHINA-WAREHOUSE,MAT-0376,"['P6168A', 'P1801A', 'P4972A', 'P6572A', 'P9562A', 'P6603A', 'P9726A', 'P9630A', 'P2207A', 'P2093A']",70000.0,571.47,0.8163857142857143,717.8,65.25454545454545,147.775,117.80643363116127,21800.0,213.02954545454546,-52.55188817661582,False,True,0.005403964845466114,378.27753918262795,-165.2479937280825,False
CHINA-WAREHOUSE,MAT-0377,"['P9024A', 'P6100A', 'P4150A', 'P8691A', 'P1765A', 'P4993A', 'P1080A', 'P1249A', 'P1256A', 'P8732A']",70000.0,122.3,0.1747142857142857,205.8,18.70909090909091,235.1,30.58377958894037,21800.0,253.8090909090909,-11.87468867984946,False,True,0.0014029256692174481,98.20479684522137,155.60429406386953,True
CHINA-WAREHOUSE,MAT-0378,"['M9260C', 'M2198B', 'M9359A', 'M6801A', 'M5615B', 'M3880A', 'M1877B']",70000.0,593.97,0.8485285714285714,217.25,19.75,193.45,3.352370741675096,21800.0,213.2,16.397629258324905,True,True,0.00015377847438876588,10.764493207213611,202.43550679278638,True
CHINA-WAREHOUSE,MAT-0379,"['E7296A', 'E1609A', 'E6578A', 'E2987A']",70000.0,3409.66,4.8709428571428575,3440.25,312.75,619.425,140.78269881962592,21800.0,932.175,171.96730118037408,True,True,0.006457921964203024,452.0545374942117,480.1204625057883,True
CHINA-WAREHOUSE,MAT-0380,"['8668A3224', '4454A6981']",70000.0,514.72,0.7353142857142858,287.375,26.125,27.5,20.825792832305705,21800.0,53.625,5.299207167694295,True,True,0.0009553115978121883,66.87181184685318,-13.246811846853177,False
CHINA-WAREHOUSE,MAT-0381,['R7141A'],70000.0,49.3,0.07042857142857142,74.25,6.75,74.25,43.043435854077316,21800.0,81.0,-36.293435854077316,False,True,0.0019744695345907024,138.21286742134916,-57.21286742134916,False
CHINA-WAREHOUSE,MAT-0382,"['R2713A', 'S6932A', 'S1036A']",70000.0,7204.25,10.291785714285714,5667.75,515.25,32.0,106.58537481493855,21800.0,547.25,408.6646251850615,True,True,0.004889237376832043,342.246616378243,205.003383621757,True
CHINA-WAREHOUSE,MAT-0383,[],70000.0,310.43,0.44347142857142857,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0384,"['R6543A', 'R2230A', 'R5636A', 'S5377A']",70000.0,990.13,1.4144714285714286,1039.5,94.5,122.9,82.81936701155642,21800.0,217.4,11.680632988443577,True,True,0.003799053532640203,265.9337472848142,-48.53374728481421,False
CHINA-WAREHOUSE,MAT-0385,[],70000.0,0.65,0.0009285714285714286,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0386,"['6281A9901', '2713A9397', '7631A8927', '1578A4063', '6801A5000', '7801A3831', '2331A1220']",70000.0,792.94,1.1327714285714285,394.625,35.875,294.175,93.39623580657532,21800.0,330.05,-57.52123580657532,False,True,0.00428423100030162,299.8961700211134,30.15382997888662,True
CHINA-WAREHOUSE,MAT-0388,['E9701A'],70000.0,1109.48,1.5849714285714287,1089.0,99.0,1.175,72.73361706893112,21800.0,100.175,26.266382931068875,True,True,0.0033364044527032627,233.5483116892284,-133.3733116892284,False
CHINA-WAREHOUSE,MAT-0389,"['V6312A', 'V8144A', 'V3659A', 'V4192A']",70000.0,5435.68,7.765257142857143,4740.0,430.90909090909093,572.75,498.6958258275472,21800.0,1003.659090909091,-67.78673491845626,False,True,0.022875955313190238,1601.3168719233167,-597.6577810142257,False
CHINA-WAREHOUSE,MAT-0390,['M2736B'],70000.0,1110.68,1.5866857142857145,882.75,80.25,0.175,139.658498906496,21800.0,80.425,-59.40849890649599,False,True,0.00640635316084844,448.4447212593908,-368.0197212593908,False
CHINA-WAREHOUSE,MAT-0391,"['9404', '3934', '8609']",70000.0,28.849999999999998,0.04121428571428571,8.25,0.75,0.0,6.694989284144899,21800.0,0.75,-5.944989284144899,False,True,0.000307109600190133,21.497672013309312,-20.747672013309312,False
CHINA-WAREHOUSE,MAT-0392,['M4083A'],70000.0,23.97,0.034242857142857144,48.125,4.375,24.15,0.0,21800.0,28.525,4.375,True,True,0.0,0.0,28.525,True
CHINA-WAREHOUSE,MAT-0393,"['3025A', '5274A', '1709A']",70000.0,56.419999999999995,0.08059999999999999,198.0,18.0,141.375,23.095257339751505,21800.0,159.375,-5.095257339751505,False,True,0.0010594154743005279,74.15908320103695,85.21591679896305,True
CHINA-WAREHOUSE,MAT-0396,[],70000.0,90.24000000000001,0.12891428571428573,49.5,4.5,0.0,15.574530193834473,21800.0,4.5,-11.074530193834473,False,True,0.0007144279905428657,50.0099593380006,-45.5099593380006,False
CHINA-WAREHOUSE,MAT-0397,"['P8066A', 'P8121A']",70000.0,1.48,0.0021142857142857144,0.0,0.0,24.05,0.04683644960610618,21800.0,24.05,-0.04683644960610618,False,True,2.148460991105788e-06,0.15039226937740516,23.899607730622595,True
CHINA-WAREHOUSE,MAT-0398,[],70000.0,123.45,0.17635714285714285,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0399,"['M1992A', 'M2416A', 'M8141A', 'M8439A', 'M6401A', 'N4760A']",70000.0,2845.2599999999998,4.0646571428571425,3366.0,306.0,223.175,444.58283284612287,21800.0,529.175,-138.58283284612287,False,True,0.020393707928721232,1427.5595550104863,-898.3845550104863,False
CHINA-WAREHOUSE,MAT-0400,['N8432A'],70000.0,2526.7,3.609571428571429,2549.25,231.75,21.45,255.79578980091094,21800.0,253.2,-24.04578980091094,False,True,0.01173375182572986,821.3626278010902,-568.1626278010901,False
CHINA-WAREHOUSE,MAT-0401,[],70000.0,0.67,0.0009571428571428571,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0402,"['S4995A', 'S1905A', 'S2842A', 'S8488A', 'S8004A']",70000.0,242.87,0.34695714285714285,1216.875,110.625,973.625,217.38533530034363,21800.0,1084.25,-106.76033530034363,False,True,0.009971804371575396,698.0263060102777,386.2236939897223,True
CHINA-WAREHOUSE,MAT-0412,[],70000.0,4.2,0.006,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0413,"['6471A', '3344A', '7715A', '2068A', '3182A', '1123A', '5312A', '9393A', '3934A', '5084A', '6982A', '3636A', '3305A', '1875A', '7654A', '9565A', '3962A', '2311A', '6056A', '1428A', '5793A', '2569A']",70000.0,3150.28,4.5004,3835.448,348.6770909090909,977.65,340.0872753230607,21800.0,1326.3270909090909,8.589815586030227,True,True,0.015600333730415628,1092.023361129094,234.30372977999696,True
CHINA-WAREHOUSE,MAT-0415,"['M1915A', 'M5698A', 'M2765A', 'M5459A', 'M6858A', 'M9985A', 'M5381A']",70000.0,4846.17,6.9231,5024.25,456.75,525.975,555.9249235762848,21800.0,982.725,-99.17492357628475,False,True,0.025501143283315816,1785.0800298321071,-802.3550298321071,False
CHINA-WAREHOUSE,MAT-0416,"['E3094A', 'E2503A', 'E1199A', 'E2599A']",70000.0,1190.36,1.7005142857142854,1262.25,114.75,668.6,116.16215861194401,21800.0,783.35,-1.4121586119440082,False,True,0.0053285393858689915,372.9977570108294,410.35224298917063,True
CHINA-WAREHOUSE,MAT-0417,"['9242A', '5483A']",70000.0,6.5,0.009285714285714286,37.7,3.4272727272727277,31.2,0.0,21800.0,34.627272727272725,3.4272727272727277,True,True,0.0,0.0,34.627272727272725,True
CHINA-WAREHOUSE,MAT-0418,[],70000.0,4.14,0.005914285714285714,4.125,0.375,0.0,0.0,21800.0,0.375,0.375,True,True,0.0,0.0,0.375,True
CHINA-WAREHOUSE,MAT-0425,[],70000.0,0.4,0.0005714285714285715,0.0,0.0,0.0,0.0,21800.0,0.0,0.0,False,True,0.0,0.0,0.0,False
CHINA-WAREHOUSE,MAT-0428,"['R3390A', 'R4624A', 'R6433A', 'R3367A', 'R6795A']",70000.0,1069.07,1.5272428571428571,891.0,81.0,63.4,156.54618401287257,21800.0,144.4,-75.54618401287257,False,True,0.007181017615269384,502.67123306885685,-358.2712330688569,False
CHINA-WAREHOUSE,MAT-0429,[],70000.0,0.87,0.0012428571428571428,1.45,0.1318181818181818,0.0,0.237656018659075,21800.0,0.1318181818181818,-0.1058378368408932,False,True,1.090165223206766e-05,0.7631156562447362,-0.6312974744265544,False
CHINA-WAREHOUSE,MAT-0430,"['2902', '1273', '7348', '4162', '1456', '7536', '5794K']",70000.0,93.97,0.13424285714285714,329.575,29.961363636363636,58.45,36.263550766957934,21800.0,88.41136363636363,-6.302187130594298,False,True,0.0016634656315118318,116.44259420582823,-28.031230569464597,False
SINGAPORE-WAREHOUSE,MAT-0005,['L1883A'],53500.0,12.0,0.022429906542056073,0.0,0.0,3.0,0.0,13970.0,3.0,0.0,False,False,0.0,0.0,3.0,False
SINGAPORE-WAREHOUSE,MAT-0007,[],53500.0,79.65,0.1488785046728972,74.25,6.75,0.0,54.0373982519188,13970.0,6.75,-47.2873982519188,False,False,0.003868102952893257,206.94350797978925,-200.19350797978925,False
SINGAPORE-WAREHOUSE,MAT-0011,['M6835A'],53500.0,1.0,0.001869158878504673,247.5,22.5,48.45,0.0,13970.0,70.95,22.5,True,False,0.0,0.0,70.95,False
SINGAPORE-WAREHOUSE,MAT-0012,"['9815A8256', '3757A2947', '1687A3696', '7544A6876', '4399A4027', '9614A5828', '5270A5018', '7022A8165', '4224A1385', '4289A5135', '8764A7052', '2760A7630', '3561A3973', '6899A1530', '2774A1389', '3795A7746', '4799A9192']",53500.0,462.005,0.8635607476635514,1460.25,132.75,712.0,137.35106696308208,13970.0,844.75,-4.601066963082076,False,False,0.009831858766147608,526.004443988897,318.74555601110296,False
SINGAPORE-WAREHOUSE,MAT-0014,"['M6923B', 'M6614A']",53500.0,148.5,0.2775700934579439,0.0,0.0,42.475,0.0,13970.0,42.475,0.0,False,False,0.0,0.0,42.475,False
SINGAPORE-WAREHOUSE,MAT-0015,[],53500.0,4854.7,9.074205607476635,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0019,"['P7222A', 'P7777A', 'P8561A']",53500.0,1.4749999999999999,0.0027570093457943926,0.0,0.0,74.7,0.0,13970.0,74.7,0.0,False,False,0.0,0.0,74.7,False
SINGAPORE-WAREHOUSE,MAT-0023,[],53500.0,27.5,0.0514018691588785,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0024,"['5621A6277', '2358A1313', '2148A5714', '5765A3467', '5873A2025', '6757A3049', '4780A2833']",53500.0,99.0,0.18504672897196262,495.0,45.0,396.0,0.0,13970.0,441.0,45.0,True,False,0.0,0.0,441.0,False
SINGAPORE-WAREHOUSE,MAT-0026,[],53500.0,16.5,0.0308411214953271,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0028,"['M9388A', 'M7457B']",53500.0,0.5,0.0009345794392523365,0.0,0.0,18.75,0.0,13970.0,18.75,0.0,False,False,0.0,0.0,18.75,False
SINGAPORE-WAREHOUSE,MAT-0029,[],53500.0,15.125,0.028271028037383177,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0030,"['8990A8637', '3214A4056']",53500.0,40.385,0.0754859813084112,0.0,0.0,53.125,16.545851661229804,13970.0,53.125,-16.545851661229804,False,False,0.0011843845140465143,63.36457150148851,-10.239571501488513,False
SINGAPORE-WAREHOUSE,MAT-0032,['P2970A'],53500.0,305.975,0.5719158878504673,0.0,0.0,9.2,58.24465353506741,13970.0,9.2,-58.24465353506741,False,False,0.004169266537943265,223.0557597799647,-213.8557597799647,False
SINGAPORE-WAREHOUSE,MAT-0034,"['M7320B', 'M1386B']",53500.0,0.5,0.0009345794392523365,0.0,0.0,10.0,0.0,13970.0,10.0,0.0,False,False,0.0,0.0,10.0,False
SINGAPORE-WAREHOUSE,MAT-0035,['7553F2422A8237'],53500.0,521.675,0.9750934579439251,0.0,0.0,0.025,235.52314477862905,13970.0,0.025,-235.52314477862905,False,False,0.016859208645571156,901.9676625380569,-901.9426625380569,False
SINGAPORE-WAREHOUSE,MAT-0037,"['8927A3240', '9695A3621', '6222A6013', '2159A3512', '2449A3420', '1206A6460', '4279A4518', '7388A1727', '8394A2951', '3746A3517', '8734A2245', '2592A2860', '4089A6244', '6028A5477', '5121A7639', '5638A3863', '5124A6119', '7773A6105', '6279A9485']",53500.0,803.025,1.500981308411215,2376.0,216.0,1100.0,212.98436201999448,13970.0,1316.0,3.015637980005522,True,False,0.015245838369362526,815.6523527608952,500.34764723910484,False
SINGAPORE-WAREHOUSE,MAT-0040,['M4907A'],53500.0,0.3,0.0005607476635514019,495.0,45.0,494.55,0.0,13970.0,539.55,45.0,True,False,0.0,0.0,539.55,False
SINGAPORE-WAREHOUSE,MAT-0041,[],53500.0,187.0,0.34953271028037386,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0044,"['9653B8637', '4041B5679', '6001B9542', '4567B8474', '5530B9873', '9228B4802', '5981B5085', '4155B5321', '9767C9840', '8292B3095', '9335B3716']",53500.0,258.5,0.48317757009345796,618.75,56.25,360.15,24.231960902220074,13970.0,416.4,32.018039097779926,True,False,0.0017345712886342214,92.79956394193084,323.60043605806914,False
SINGAPORE-WAREHOUSE,MAT-0046,"['8768', '4709', '7950', '6061', '2723', '4876']",53500.0,857.51,1.602822429906542,891.0,81.0,148.925,63.55498227448334,13970.0,229.925,17.445017725516657,True,False,0.004549390284501313,243.39238022082023,-13.467380220820218,False
SINGAPORE-WAREHOUSE,MAT-0049,[],53500.0,45.375,0.08481308411214954,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0050,['S2115A'],53500.0,445.5,0.8327102803738319,0.0,0.0,4.4,75.57531436065538,13970.0,4.4,-75.57531436065538,False,False,0.005409829231256649,289.4258638722307,-285.02586387223073,False
SINGAPORE-WAREHOUSE,MAT-0051,"['5359', '7708', '7426', '7058', '3575', '2340', '8022', '9819', '4839', '9417', '4204', '9895', '8810', '8601', '2878', '2316', '6388', '4213', '6579']",53500.0,2923.7799999999997,5.4650093457943925,1755.0,159.54545454545453,789.5,14.608872046894245,13970.0,949.0454545454545,144.93658249856028,True,False,0.001045731714165658,55.946646707862705,893.0988078375918,False
SINGAPORE-WAREHOUSE,MAT-0053,['S6582A'],53500.0,322.26,0.6023551401869159,0.0,0.0,62.75,37.786151386641905,13970.0,62.75,-37.786151386641905,False,False,0.0027048068279629136,144.7071652960159,-81.95716529601589,False
SINGAPORE-WAREHOUSE,MAT-0055,[],53500.0,4.125,0.007710280373831775,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0056,"['4824A', '3736A', '1226A', '8246A', '7885A', '6829A', '6207A', '6427A', '6527A', '9185A', '1990A', '9142A', '3002A', '3948A']",53500.0,6631.3150000000005,12.394981308411216,5544.0,504.0,135.9,516.6305866669509,13970.0,639.9,-12.630586666950876,False,False,0.036981430684821105,1978.506541637929,-1338.6065416379292,False
SINGAPORE-WAREHOUSE,MAT-0057,['S9712B'],53500.0,173.25,0.3238317757009346,0.0,0.0,16.075,0.0,13970.0,16.075,0.0,False,False,0.0,0.0,16.075,False
SINGAPORE-WAREHOUSE,MAT-0060,[],53500.0,148.5,0.2775700934579439,148.5,13.5,0.0,0.0,13970.0,13.5,13.5,True,False,0.0,0.0,13.5,False
SINGAPORE-WAREHOUSE,MAT-0062,"['M6433A', 'M4347A', 'M9262A', 'M7794A', 'M1260A', 'M1058A']",53500.0,2178.05,4.0711214953271035,1336.5,121.5,255.25,87.9498712813784,13970.0,376.75,33.55012871862159,True,False,0.006295624286426514,336.8158993238185,39.934100676181515,False
SINGAPORE-WAREHOUSE,MAT-0063,[],53500.0,6.875,0.012850467289719626,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0065,"['5356C', '6400A', '1779A', '7633A', '4356A', '7194A', '7186A']",53500.0,675.2,1.2620560747663552,173.25,15.75,289.95,45.65569777047407,13970.0,305.7,-29.90569777047407,False,False,0.003268124393018903,174.8446550265113,130.85534497348868,False
SINGAPORE-WAREHOUSE,MAT-0066,[],53500.0,24.75,0.046261682242990654,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0068,"['M7498A', 'M3043B', 'M9717B', 'M3047A', 'M5969B', 'M9129B', 'M8027B', 'M5849A', 'M7855A', 'M1159A', 'M5726B', 'M6219B', 'M5811B', 'M4348C']",53500.0,319.375,0.5969626168224299,715.0,65.0,347.125,81.98195045134548,13970.0,412.125,-16.981950451345483,False,False,0.005868428808256656,313.9609412417311,98.16405875826888,False
SINGAPORE-WAREHOUSE,MAT-0071,"['M9161A', 'M7090A', 'M9541A', 'M7553A']",53500.0,330.0,0.6168224299065421,965.25,87.75,635.025,226.7952886460246,13970.0,722.775,-139.0452886460246,False,False,0.016234451585255875,868.5431598111893,-145.76815981118932,False
SINGAPORE-WAREHOUSE,MAT-0072,"['8729D4335', '3156D2747', '9312D7249', '2801D7865', '2246A7326', '7436A8419', '4270A4870', '5690A1497', '8586A1965', '5056A9453', '2333A4972', '6148A7109', '7962A8804', '7417A2508', '5902A5331', '4621D6295']",53500.0,434.5,0.8121495327102805,297.0,27.0,356.6,0.0,13970.0,383.6,27.0,True,False,0.0,0.0,383.6,False
SINGAPORE-WAREHOUSE,MAT-0073,"['8186V', '1479V', '5907V', '4419V', '9161V', '2926V']",53500.0,110.78500000000001,0.20707476635514022,210.0,19.09090909090909,204.225,0.0,13970.0,223.3159090909091,19.09090909090909,True,False,0.0,0.0,223.3159090909091,False
SINGAPORE-WAREHOUSE,MAT-0074,"['9567', '3701', '5288D1384', '4414D2986', '1926D2780', '7953', '2943']",53500.0,68.51,0.12805607476635517,371.25,33.75,384.9,6.715611113956237,13970.0,418.65,27.034388886043764,True,False,0.0004807166151722432,25.71833891171501,392.93166108828495,False
SINGAPORE-WAREHOUSE,MAT-0075,['P5964A'],53500.0,255.225,0.4770560747663551,0.0,0.0,1.5,39.49108470798732,13970.0,1.5,-39.49108470798732,False,False,0.0028268492990685267,151.23643750016618,-149.73643750016618,False
SINGAPORE-WAREHOUSE,MAT-0076,[],53500.0,8.25,0.01542056074766355,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0077,"['6706A', '3543A']",53500.0,113.10000000000001,0.21140186915887849,140.4,12.763636363636364,27.3,23.07504918732823,13970.0,40.06363636363636,-10.311412823691866,False,False,0.0016517572789783988,88.36901442534433,-48.30537806170797,False
SINGAPORE-WAREHOUSE,MAT-0079,[],53500.0,70.13,0.1310841121495327,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0080,[],53500.0,19.25,0.035981308411214954,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0081,[],53500.0,25.5,0.04766355140186916,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0085,[],53500.0,368.855,0.6894485981308411,668.297,60.75427272727273,0.0,71.66531150575456,13970.0,60.75427272727273,-10.911038778481831,False,False,0.005129943558035401,274.451980354894,-213.69770762762124,False
SINGAPORE-WAREHOUSE,MAT-0086,[],53500.0,23.375,0.04369158878504673,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0089,"['M9710B', 'M9459A', 'M6063B', 'M3183C']",53500.0,32.0,0.059813084112149535,222.75,20.25,190.725,19.596052910536145,13970.0,210.975,0.6539470894638555,True,False,0.0014027239019710912,75.04572875545338,135.9292712445466,False
SINGAPORE-WAREHOUSE,MAT-0093,[],53500.0,24.75,0.046261682242990654,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0095,[],53500.0,12.719999999999999,0.02377570093457944,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0096,[],53500.0,8.25,0.01542056074766355,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0098,"['9441A', '7042A', '6238A', '2568A', '3501A', '9716A']",53500.0,594.015,1.1103084112149533,866.25,78.75,244.6,172.09564104667083,13970.0,323.35,-93.34564104667083,False,False,0.012318943525173287,659.0634785967709,-335.71347859677087,False
SINGAPORE-WAREHOUSE,MAT-0099,"['M4957C', 'M1238C', 'M5273C', 'M3560C', 'M6428A', 'M6292B', 'M5454C', 'M6571A', 'M6633C', 'M7597A', 'M3448B', 'M3048A', 'M7110B', 'M3592A', 'M3149B', 'M4476B', 'M9743C', 'M9327A', 'M7532B', 'M9996C', 'M8796A', 'M5157B', 'M7168C', 'M6643B', 'M4629A', 'M6792C', 'M7925B', 'M8489C', 'M1194A', 'M7473C', 'M6014B', 'M1167C', 'M6841A', 'M3484B', 'M9831C', 'M6955A', 'M8394B', 'M9440A', 'M2558A', 'M3864A', 'M4313A', 'M1696A']",53500.0,4429.705,8.279822429906542,4009.5,364.5,1455.575,470.4322245788776,13970.0,1820.075,-105.9322245788776,False,False,0.03367446131559611,1801.5836803843918,18.49131961560829,False
SINGAPORE-WAREHOUSE,MAT-0100,"['R7302A', 'R5222A', 'R7713A', 'R7141A', 'R6289A', 'R3510A', 'R5404A', 'S4549A']",53500.0,68.96000000000001,0.12889719626168225,0.0,0.0,11.25,40.8619719328105,13970.0,11.25,-40.8619719328105,False,False,0.0029249800954051896,156.48643510417764,-145.23643510417764,False
SINGAPORE-WAREHOUSE,MAT-0101,[],53500.0,13.75,0.02570093457943925,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0103,[],53500.0,24.75,0.046261682242990654,0.0,0.0,0.0,0.0,13970.0,0.0,0.0,False,False,0.0,0.0,0.0,False
SINGAPORE-WAREHOUSE,MAT-0104,"['M5419A', 'M4739C', 'M9678C', 'M4754A']",53500.0,622.0,1.1626168224299065,679.25,61.75,16.4,135.5952825673508,13970.0,78.15,-73.84528256735081,False,False,0.009706176275400916,519.2804307339491,-441.1304307339491,False
SINGAPORE-WAREHOUSE,MAT-0105,['M7735C'],53500.0,70.725,0.132196261682243,49.5,4.5,3.525,0.9154924246637496,13970.0,8.025,3.5845075753362505,True,False,6.553274335459912e-05,3.5060017694710526,4.518998230528948,False
